Complex,SPRmlF,SPRF,SPRml,SPRuv
C1,,,24.769,0.2231978
C1,,,24.77,0.221579
C1,,,24.771,0.2237988
C1,,,24.772,0.2309815
C1,,,24.772,0.2359355
C1,,,24.773,0.2403638
C1,,,24.774,0.2327632
C1,,,24.775,0.2076913
C1,,,24.776,0.1979049
C1,,,24.777,0.210671
C1,,,24.777,0.2255389
C1,,,24.778,0.2219425
C1,,,24.779,0.1966858
C1,,,24.78,0.1866285
C1,,,24.781,0.1961253
C1,,,24.782,0.1976541
C1,,,24.782,0.1910202
C1,,,24.783,0.1771393
C1,,,24.784,0.1798391
C1,,,24.785,0.1873747
C1,,,24.786,0.181458
C1,,,24.787,0.1887781
C1,,,24.787,0.2073259
C1,,,24.788,0.2157577
C1,,,24.789,0.2014075
C1,,,24.79,0.2001153
C1,,,24.791,0.220926
C1,,,24.792,0.2222373
C1,,,24.792,0.2006659
C1,,,24.793,0.1999945
C1,,,24.794,0.2113135
C1,,,24.795,0.204427
C1,,,24.796,0.2112176
C1,,,24.797,0.236441
C1,,,24.797,0.2410234
C1,,,24.798,0.2292836
C1,,,24.799,0.2218844
C1,,,24.8,0.211534
C1,,,24.801,0.2035213
C1,,,24.802,0.2104409
C1,,,24.802,0.2199625
C1,,,24.803,0.2305994
C1,,,24.804,0.2400344
C1,,,24.805,0.2329352
C1,,,24.806,0.239758
C1,,,24.807,0.2563648
C1,,,24.807,0.2386292
C1,,,24.808,0.2191328
C1,,,24.809,0.2152378
C1,,,24.81,0.2093171
C1,,,24.811,0.2247926
C1,,,24.812,0.2310868
C1,,,24.812,0.2177291
C1,,,24.813,0.2140904
C1,,,24.814,0.217901
C1,,,24.815,0.2293651
C1,,,24.816,0.2412002
C1,,,24.817,0.2381615
C1,,,24.817,0.2395037
C1,,,24.818,0.2643148
C1,,,24.819,0.2553361
C1,,,24.82,0.2151617
C1,,,24.821,0.2236422
C1,,,24.822,0.2326498
C1,,,24.822,0.2143545
C1,,,24.823,0.2100757
C1,,,24.824,0.2027029
C1,,,24.825,0.2023293
C1,,,24.826,0.2230473
C1,,,24.827,0.2426092
C1,,,24.827,0.2495589
C1,,,24.828,0.2521192
C1,,,24.829,0.2504268
C1,,,24.83,0.2486421
C1,,,24.831,0.2324316
C1,,,24.832,0.2075444
C1,,,24.832,0.2007564
C1,,,24.833,0.204586
C1,,,24.834,0.2136988
C1,,,24.835,0.2298635
C1,,,24.836,0.2371516
C1,,,24.837,0.2270476
C1,,,24.837,0.2177004
C1,,,24.838,0.2224472
C1,,,24.839,0.2320467
C1,,,24.84,0.21727
C1,,,24.841,0.1941197
C1,,,24.842,0.1812144
C1,,,24.842,0.1826937
C1,,,24.843,0.2081697
C1,,,24.844,0.2050119
C1,,,24.845,0.197914
C1,,,24.846,0.2212276
C1,,,24.847,0.2245213
C1,,,24.847,0.2220495
C1,,,24.848,0.2227666
C1,,,24.849,0.2141458
C1,,,24.85,0.2095699
C1,,,24.851,0.2207026
C1,,,24.852,0.2341985
C1,,,24.852,0.2264973
C1,,,24.853,0.204427
C1,,,24.854,0.1974062
C1,,,24.855,0.2147484
C1,,,24.856,0.213327
C1,,,24.857,0.2074267
C1,,,24.857,0.2274908
C1,,,24.858,0.2337452
C1,,,24.859,0.2152048
C1,,,24.86,0.1939285
C1,,,24.861,0.2070786
C1,,,24.862,0.2177673
C1,,,24.862,0.2120098
C1,,,24.863,0.2262179
C1,,,24.864,0.2312688
C1,,,24.865,0.2290213
C1,,,24.866,0.225926
C1,,,24.867,0.2185912
C1,,,24.867,0.2213867
C1,,,24.868,0.2275671
C1,,,24.869,0.2416975
C1,,,24.87,0.2469757
C1,,,24.871,0.2267248
C1,,,24.872,0.2112454
C1,,,24.872,0.2011195
C1,,,24.873,0.1994411
C1,,,24.874,0.2106461
C1,,,24.875,0.2119167
C1,,,24.876,0.2056469
C1,,,24.877,0.2134851
C1,,,24.877,0.2131648
C1,,,24.878,0.2080755
C1,,,24.879,0.2123239
C1,,,24.88,0.2012122
C1,,,24.881,0.2002243
C1,,,24.882,0.2143773
C1,,,24.882,0.2234123
C1,,,24.883,0.2208334
C1,,,24.884,0.2196707
C1,,,24.885,0.2281611
C1,,,24.886,0.2259306
C1,,,24.887,0.2216953
C1,,,24.887,0.2335006
C1,,,24.888,0.2319713
C1,,,24.889,0.2228112
C1,,,24.89,0.2314472
C1,,,24.891,0.2320191
C1,,,24.892,0.2267501
C1,,,24.892,0.2335686
C1,,,24.893,0.2327107
C1,,,24.894,0.2202758
C1,,,24.895,0.2147027
C1,,,24.896,0.2174587
C1,,,24.897,0.2246397
C1,,,24.897,0.2185149
C1,,,24.898,0.2166235
C1,,,24.899,0.222812
C1,,,24.9,0.2112908
C1,,,24.901,0.2163081
C1,,,24.902,0.2363046
C1,,,24.902,0.2452053
C1,,,24.903,0.248742
C1,,,24.904,0.2295744
C1,,,24.905,0.2093641
C1,,,24.906,0.2261947
C1,,,24.906,0.2504925
C1,,,24.907,0.2548782
C1,,,24.908,0.2381485
C1,,,24.909,0.19979
C1,,,24.91,0.1849973
C1,,,24.911,0.2081849
C1,,,24.911,0.2208885
C1,,,24.912,0.2209526
C1,,,24.913,0.2268713
C1,,,24.914,0.229907
C1,,,24.915,0.214991
C1,,,24.916,0.2022932
C1,,,24.916,0.2243616
C1,,,24.917,0.2541752
C1,,,24.918,0.2487981
C1,,,24.919,0.2284558
C1,,,24.92,0.2289347
C1,,,24.921,0.2427935
C1,,,24.921,0.2376702
C1,,,24.922,0.2325007
C1,,,24.923,0.2379205
C1,,,24.924,0.2292387
C1,,,24.925,0.2323776
C1,,,24.926,0.2497354
C1,,,24.926,0.2542135
C1,,,24.927,0.2550216
C1,,,24.928,0.238292
C1,,,24.929,0.2144277
C1,,,24.93,0.211769
C1,,,24.931,0.2244494
C1,,,24.931,0.2336902
C1,,,24.932,0.2330964
C1,,,24.933,0.2305609
C1,,,24.934,0.2301678
C1,,,24.935,0.2215066
C1,,,24.936,0.2089906
C1,,,24.936,0.2193301
C1,,,24.937,0.22212
C1,,,24.938,0.2090739
C1,,,24.939,0.1964796
C1,,,24.94,0.1845411
C1,,,24.941,0.2030552
C1,,,24.941,0.2371883
C1,,,24.942,0.2468807
C1,,,24.943,0.2326936
C1,,,24.944,0.207963
C1,,,24.945,0.1990375
C1,,,24.946,0.2156619
C1,,,24.946,0.2231139
C1,,,24.947,0.2159874
C1,,,24.948,0.2100468
C1,,,24.949,0.2145427
C1,,,24.95,0.2029752
C1,,,24.951,0.1836397
C1,,,24.951,0.1998867
C1,,,24.952,0.2170925
C1,,,24.953,0.2238515
C1,,,24.954,0.2372458
C1,,,24.955,0.246435
C1,,,24.956,0.2481609
C1,,,24.956,0.2376923
C1,,,24.957,0.2112513
C1,,,24.958,0.2108176
C1,,,24.959,0.2426915
C1,,,24.96,0.2563427
C1,,,24.961,0.2379589
C1,,,24.961,0.2200036
C1,,,24.962,0.2267986
C1,,,24.963,0.2126842
C1,,,24.964,0.1920772
C1,,,24.965,0.2153929
C1,,,24.966,0.2138947
C1,,,24.966,0.195702
C1,,,24.967,0.2111782
C1,,,24.968,0.1985906
C1,,,24.969,0.1885445
C1,,,24.97,0.2162729
C1,,,24.971,0.2292575
C1,,,24.971,0.2266353
C1,,,24.972,0.2191663
C1,,,24.973,0.2065029
C1,,,24.974,0.2208638
C1,,,24.975,0.2417269
C1,,,24.976,0.2264674
C1,,,24.976,0.2081149
C1,,,24.977,0.2269669
C1,,,24.978,0.2310588
C1,,,24.979,0.2234898
C1,,,24.98,0.2304013
C1,,,24.981,0.2297752
C1,,,24.981,0.2244681
C1,,,24.982,0.2252972
C1,,,24.983,0.2410417
C1,,,24.984,0.2479699
C1,,,24.985,0.239561
C1,,,24.986,0.2415523
C1,,,24.986,0.2501749
C1,,,24.987,0.2400142
C1,,,24.988,0.2434397
C1,,,24.989,0.241256
C1,,,24.99,0.210325
C1,,,24.991,0.1987915
C1,,,24.991,0.2195681
C1,,,24.992,0.2240622
C1,,,24.993,0.2001037
C1,,,24.994,0.1957208
C1,,,24.995,0.2057762
C1,,,24.996,0.2134441
C1,,,24.996,0.214336
C1,,,24.997,0.2157736
C1,,,24.998,0.2471876
C1,,,24.999,0.2603315
C1,,,25,0.2405484
C1,,,25.001,0.2398607
C1,,,25.001,0.2504642
C1,,,25.002,0.2413166
C1,,,25.003,0.2290659
C1,,,25.004,0.2270094
C1,,,25.005,0.2353334
C1,,,25.006,0.2607005
C1,,,25.006,0.2654417
C1,,,25.007,0.2442201
C1,,,25.008,0.241685
C1,,,25.009,0.2426306
C1,,,25.01,0.2264467
C1,,,25.011,0.2407086
C1,,,25.011,0.2571512
C1,,,25.012,0.2488804
C1,,,25.013,0.2443578
C1,,,25.014,0.2349188
C1,,,25.015,0.2208361
C1,,,25.016,0.1996912
C1,,,25.016,0.2134605
C1,,,25.017,0.2459897
C1,,,25.018,0.2478286
C1,,,25.019,0.2524109
C1,,,25.02,0.2501867
C1,,,25.021,0.2376992
C1,,,25.021,0.2222896
C1,,,25.022,0.2223121
C1,,,25.023,0.2350117
C1,,,25.024,0.2235141
C1,,,25.025,0.2457072
C1,,,25.026,0.2521333
C1,,,25.026,0.2293172
C1,,,25.027,0.2362902
C1,,,25.028,0.2349175
C1,,,25.029,0.2312526
C1,,,25.03,0.2220519
C1,,,25.031,0.2183378
C1,,,25.031,0.2224009
C1,,,25.032,0.2225556
C1,,,25.033,0.2169698
C1,,,25.034,0.221138
C1,,,25.035,0.2277857
C1,,,25.036,0.2175381
C1,,,25.036,0.2127463
C1,,,25.037,0.2317309
C1,,,25.038,0.2395073
C1,,,25.039,0.2357347
C1,,,25.04,0.2264095
C1,,,25.041,0.2131443
C1,,,25.041,0.2078035
C1,,,25.042,0.2176905
C1,,,25.043,0.2406775
C1,,,25.044,0.2318897
C1,,,25.045,0.2058361
C1,,,25.045,0.2301565
C1,,,25.046,0.2624424
C1,,,25.047,0.2596219
C1,,,25.048,0.2487173
C1,,,25.049,0.2424634
C1,,,25.05,0.244715
C1,,,25.05,0.2285409
C1,,,25.051,0.2070034
C1,,,25.052,0.2181293
C1,,,25.053,0.2353686
C1,,,25.054,0.2302063
C1,,,25.055,0.2132985
C1,,,25.055,0.2074921
C1,,,25.056,0.220625
C1,,,25.057,0.2152435
C1,,,25.058,0.2110471
C1,,,25.059,0.2281747
C1,,,25.06,0.2425669
C1,,,25.06,0.227864
C1,,,25.061,0.2226851
C1,,,25.062,0.2378021
C1,,,25.063,0.2294013
C1,,,25.064,0.2114806
C1,,,25.065,0.2077471
C1,,,25.065,0.2233276
C1,,,25.066,0.2249895
C1,,,25.067,0.2173719
C1,,,25.068,0.2336695
C1,,,25.069,0.2465532
C1,,,25.07,0.2335055
C1,,,25.07,0.2226788
C1,,,25.071,0.2187438
C1,,,25.072,0.2194741
C1,,,25.073,0.2033202
C1,,,25.074,0.1996873
C1,,,25.075,0.2080891
C1,,,25.075,0.2084407
C1,,,25.076,0.221911
C1,,,25.077,0.2304264
C1,,,25.078,0.236017
C1,,,25.079,0.2222505
C1,,,25.08,0.2194705
C1,,,25.08,0.2367518
C1,,,25.081,0.2278634
C1,,,25.082,0.2320749
C1,,,25.083,0.2337819
C1,,,25.084,0.2201146
C1,,,25.085,0.1996719
C1,,,25.085,0.2086305
C1,,,25.086,0.2250818
C1,,,25.087,0.2223613
C1,,,25.088,0.2427577
C1,,,25.089,0.236785
C1,,,25.09,0.2288506
C1,,,25.09,0.2283341
C1,,,25.091,0.217409
C1,,,25.092,0.234667
C1,,,25.093,0.2583548
C1,,,25.094,0.2539175
C1,,,25.095,0.249119
C1,,,25.095,0.2553035
C1,,,25.096,0.250457
C1,,,25.097,0.2467723
C1,,,25.098,0.2443286
C1,,,25.099,0.2489416
C1,,,25.1,0.2670435
C1,,,25.1,0.2547159
C1,,,25.101,0.2188726
C1,,,25.102,0.2303208
C1,,,25.103,0.2411925
C1,,,25.104,0.2414759
C1,,,25.105,0.2514813
C1,,,25.105,0.2368073
C1,,,25.106,0.2209869
C1,,,25.107,0.2311852
C1,,,25.108,0.2475495
C1,,,25.109,0.233327
C1,,,25.11,0.2166598
C1,,,25.11,0.2374636
C1,,,25.111,0.2347854
C1,,,25.112,0.2097132
C1,,,25.113,0.2179295
C1,,,25.114,0.2239968
C1,,,25.115,0.2378021
C1,,,25.115,0.2437938
C1,,,25.116,0.2457165
C1,,,25.117,0.2520528
C1,,,25.118,0.2404398
C1,,,25.119,0.2203913
C1,,,25.12,0.2305805
C1,,,25.12,0.2400517
C1,,,25.121,0.2393876
C1,,,25.122,0.2444893
C1,,,25.123,0.2207075
C1,,,25.124,0.2177234
C1,,,25.125,0.2400916
C1,,,25.125,0.2389088
C1,,,25.126,0.2142527
C1,,,25.127,0.2283957
C1,,,25.128,0.2591952
C1,,,25.129,0.27249
C1,,,25.13,0.2660751
C1,,,25.13,0.2657926
C1,,,25.131,0.2426726
C1,,,25.132,0.2252663
C1,,,25.133,0.2356766
C1,,,25.134,0.2290874
C1,,,25.135,0.2393767
C1,,,25.135,0.2570812
C1,,,25.136,0.2404636
C1,,,25.137,0.2287945
C1,,,25.138,0.2323627
C1,,,25.139,0.2106116
C1,,,25.14,0.2022355
C1,,,25.14,0.2251277
C1,,,25.141,0.2320049
C1,,,25.142,0.2330216
C1,,,25.143,0.242843
C1,,,25.144,0.236997
C1,,,25.145,0.2415514
C1,,,25.145,0.2458547
C1,,,25.146,0.2463405
C1,,,25.147,0.243458
C1,,,25.148,0.2411424
C1,,,25.149,0.244066
C1,,,25.15,0.2280061
C1,,,25.15,0.2232492
C1,,,25.151,0.2487621
C1,,,25.152,0.2585018
C1,,,25.153,0.2435828
C1,,,25.154,0.2352037
C1,,,25.155,0.2224068
C1,,,25.155,0.216751
C1,,,25.156,0.2170459
C1,,,25.157,0.2213336
C1,,,25.158,0.250273
C1,,,25.159,0.2672901
C1,,,25.16,0.2577823
C1,,,25.16,0.2482216
C1,,,25.161,0.2530637
C1,,,25.162,0.2530019
C1,,,25.163,0.2485239
C1,,,25.164,0.2437404
C1,,,25.165,0.231283
C1,,,25.165,0.2425773
C1,,,25.166,0.2450597
C1,,,25.167,0.236901
C1,,,25.168,0.2469239
C1,,,25.169,0.2448674
C1,,,25.17,0.2506642
C1,,,25.17,0.2592043
C1,,,25.171,0.2490191
C1,,,25.172,0.2462017
C1,,,25.173,0.244408
C1,,,25.174,0.2350412
C1,,,25.175,0.2321936
C1,,,25.175,0.2604948
C1,,,25.176,0.2873875
C1,,,25.177,0.2691364
C1,,,25.178,0.2577838
C1,,,25.179,0.2508082
C1,,,25.18,0.2245951
C1,,,25.18,0.2264945
C1,,,25.181,0.2491919
C1,,,25.182,0.2580126
C1,,,25.183,0.2638463
C1,,,25.184,0.2494953
C1,,,25.185,0.2479864
C1,,,25.185,0.2590697
C1,,,25.186,0.2306809
C1,,,25.187,0.2066031
C1,,,25.188,0.2310118
C1,,,25.189,0.2585917
C1,,,25.189,0.2420645
C1,,,25.19,0.26911
C1,,,25.191,0.3018338
C1,,,25.192,0.2871834
C1,,,25.193,0.2540358
C1,,,25.194,0.2405473
C1,,,25.194,0.2608786
C1,,,25.195,0.2465772
C1,,,25.196,0.2562739
C1,,,25.197,0.2834663
C1,,,25.198,0.2587049
C1,,,25.199,0.2360265
C1,,,25.199,0.2327809
C1,,,25.2,0.247797
C1,,,25.201,0.2537178
C1,,,25.202,0.2557102
C1,,,25.203,0.2497249
C1,,,25.204,0.2660229
C1,,,25.204,0.2757337
C1,,,25.205,0.2538285
C1,,,25.206,0.2676689
C1,,,25.207,0.2792436
C1,,,25.208,0.280157
C1,,,25.209,0.265209
C1,,,25.209,0.230084
C1,,,25.21,0.2308924
C1,,,25.211,0.2421712
C1,,,25.212,0.2565374
C1,,,25.213,0.2923443
C1,,,25.214,0.2840635
C1,,,25.214,0.2714786
C1,,,25.215,0.2646683
C1,,,25.216,0.2345262
C1,,,25.217,0.2155977
C1,,,25.218,0.2222027
C1,,,25.219,0.2175229
C1,,,25.219,0.2289651
C1,,,25.22,0.2503764
C1,,,25.221,0.2321
C1,,,25.222,0.2384673
C1,,,25.223,0.2420754
C1,,,25.224,0.2505451
C1,,,25.224,0.2572598
C1,,,25.225,0.2262182
C1,,,25.226,0.2006767
C1,,,25.227,0.2119307
C1,,,25.228,0.237286
C1,,,25.229,0.249702
C1,,,25.229,0.242605
C1,,,25.23,0.2304904
C1,,,25.231,0.2202931
C1,,,25.232,0.2256146
C1,,,25.233,0.2220165
C1,,,25.234,0.2245479
C1,,,25.234,0.2453738
C1,,,25.235,0.2453114
C1,,,25.236,0.2548332
C1,,,25.237,0.247752
C1,,,25.238,0.2366673
C1,,,25.239,0.2405833
C1,,,25.239,0.2450749
C1,,,25.24,0.2623224
C1,,,25.241,0.2720519
C1,,,25.242,0.2657276
C1,,,25.243,0.2852512
C1,,,25.244,0.2754834
C1,,,25.244,0.2569461
C1,,,25.245,0.2741295
C1,,,25.246,0.2531478
C1,,,25.247,0.2303109
C1,,,25.248,0.2196449
C1,,,25.249,0.202461
C1,,,25.249,0.2257836
C1,,,25.25,0.2605188
C1,,,25.251,0.2649778
C1,,,25.252,0.2375032
C1,,,25.253,0.2317823
C1,,,25.254,0.2433634
C1,,,25.254,0.2461666
C1,,,25.255,0.2478641
C1,,,25.256,0.2344191
C1,,,25.257,0.2427421
C1,,,25.258,0.2737807
C1,,,25.259,0.2666106
C1,,,25.259,0.2722436
C1,,,25.26,0.2660835
C1,,,25.261,0.2557841
C1,,,25.262,0.2428262
C1,,,25.263,0.2028327
C1,,,25.264,0.2227716
C1,,,25.264,0.2535729
C1,,,25.265,0.2578308
C1,,,25.266,0.2475449
C1,,,25.267,0.2319639
C1,,,25.268,0.2150701
C1,,,25.269,0.2125032
C1,,,25.269,0.2371158
C1,,,25.27,0.2506442
C1,,,25.271,0.2426942
C1,,,25.272,0.259016
C1,,,25.273,0.2521521
C1,,,25.274,0.2569227
C1,,,25.274,0.2649974
C1,,,25.275,0.2268765
C1,,,25.276,0.2257838
C1,,,25.277,0.2358223
C1,,,25.278,0.2570863
C1,,,25.279,0.2729943
C1,,,25.279,0.2739295
C1,,,25.28,0.2680346
C1,,,25.281,0.2429987
C1,,,25.282,0.2476459
C1,,,25.283,0.2729255
C1,,,25.284,0.2848161
C1,,,25.284,0.274731
C1,,,25.285,0.2565152
C1,,,25.286,0.2433225
C1,,,25.287,0.2353418
C1,,,25.288,0.2188312
C1,,,25.289,0.2126446
C1,,,25.289,0.2255065
C1,,,25.29,0.2330665
C1,,,25.291,0.2581867
C1,,,25.292,0.2756949
C1,,,25.293,0.2576332
C1,,,25.294,0.2496762
C1,,,25.294,0.257777
C1,,,25.295,0.2582318
C1,,,25.296,0.2586752
C1,,,25.297,0.2487021
C1,,,25.298,0.2428267
C1,,,25.299,0.2577043
C1,,,25.299,0.2757038
C1,,,25.3,0.2895385
C1,,,25.301,0.2831283
C1,,,25.302,0.2562319
C1,,,25.303,0.2480196
C1,,,25.304,0.2580377
C1,,,25.304,0.2806033
C1,,,25.305,0.299713
C1,,,25.306,0.2813425
C1,,,25.307,0.2708997
C1,,,25.308,0.2789543
C1,,,25.309,0.2540199
C1,,,25.309,0.2266684
C1,,,25.31,0.2497009
C1,,,25.311,0.2383036
C1,,,25.312,0.2069703
C1,,,25.313,0.2291661
C1,,,25.314,0.2582137
C1,,,25.314,0.2653393
C1,,,25.315,0.2596843
C1,,,25.316,0.2719094
C1,,,25.317,0.2619871
C1,,,25.318,0.2605299
C1,,,25.319,0.2721144
C1,,,25.319,0.2567396
C1,,,25.32,0.2495719
C1,,,25.321,0.2525005
C1,,,25.322,0.2603877
C1,,,25.323,0.2506605
C1,,,25.324,0.2183291
C1,,,25.324,0.2306167
C1,,,25.325,0.2664468
C1,,,25.326,0.2660149
C1,,,25.327,0.2675496
C1,,,25.328,0.291183
C1,,,25.329,0.2851999
C1,,,25.329,0.267928
C1,,,25.33,0.2680809
C1,,,25.331,0.255183
C1,,,25.332,0.2652496
C1,,,25.333,0.2834271
C1,,,25.333,0.2685841
C1,,,25.334,0.2498184
C1,,,25.335,0.2430991
C1,,,25.336,0.2538697
C1,,,25.337,0.2776611
C1,,,25.338,0.2949297
C1,,,25.338,0.2828222
C1,,,25.339,0.2642482
C1,,,25.34,0.2695855
C1,,,25.341,0.2770414
C1,,,25.342,0.2701783
C1,,,25.343,0.2561324
C1,,,25.343,0.256355
C1,,,25.344,0.2664477
C1,,,25.345,0.2749091
C1,,,25.346,0.2716515
C1,,,25.347,0.2736381
C1,,,25.348,0.2684354
C1,,,25.348,0.2558958
C1,,,25.349,0.2581838
C1,,,25.35,0.2533814
C1,,,25.351,0.2624276
C1,,,25.352,0.2921928
C1,,,25.353,0.280978
C1,,,25.353,0.2472032
C1,,,25.354,0.2498831
C1,,,25.355,0.2575527
C1,,,25.356,0.2819937
C1,,,25.357,0.2954803
C1,,,25.358,0.2719362
C1,,,25.358,0.2496567
C1,,,25.359,0.2359457
C1,,,25.36,0.2568068
C1,,,25.361,0.2745216
C1,,,25.362,0.2761173
C1,,,25.363,0.2706711
C1,,,25.363,0.2466445
C1,,,25.364,0.2442764
C1,,,25.365,0.2633473
C1,,,25.366,0.2772038
C1,,,25.367,0.27528
C1,,,25.368,0.2801636
C1,,,25.368,0.2919352
C1,,,25.369,0.291181
C1,,,25.37,0.266967
C1,,,25.371,0.2512152
C1,,,25.372,0.2741404
C1,,,25.373,0.2953763
C1,,,25.373,0.2917377
C1,,,25.374,0.2859165
C1,,,25.375,0.2851486
C1,,,25.376,0.2756278
C1,,,25.377,0.2799775
C1,,,25.378,0.2956668
C1,,,25.378,0.3034281
C1,,,25.379,0.2830414
C1,,,25.38,0.2397304
C1,,,25.381,0.2500335
C1,,,25.382,0.3000383
C1,,,25.383,0.3380371
C1,,,25.383,0.3243413
C1,,,25.384,0.30948
C1,,,25.385,0.2968011
C1,,,25.386,0.2653292
C1,,,25.387,0.2542758
C1,,,25.388,0.2415729
C1,,,25.388,0.2587037
C1,,,25.389,0.2849638
C1,,,25.39,0.2803858
C1,,,25.391,0.2684558
C1,,,25.392,0.2661465
C1,,,25.393,0.2728363
C1,,,25.393,0.2885418
C1,,,25.394,0.2807596
C1,,,25.395,0.2611452
C1,,,25.396,0.2806826
C1,,,25.397,0.2822876
C1,,,25.398,0.2512145
C1,,,25.398,0.2463108
C1,,,25.399,0.2558353
C1,,,25.4,0.2551281
C1,,,25.401,0.2483982
C1,,,25.402,0.2498009
C1,,,25.403,0.2413548
C1,,,25.403,0.2264911
C1,,,25.404,0.2330905
C1,,,25.405,0.2637668
C1,,,25.406,0.2797395
C1,,,25.407,0.2732435
C1,,,25.408,0.279763
C1,,,25.408,0.2877033
C1,,,25.409,0.2705891
C1,,,25.41,0.2445088
C1,,,25.411,0.2543462
C1,,,25.412,0.2781347
C1,,,25.413,0.2806718
C1,,,25.413,0.2623843
C1,,,25.414,0.2605804
C1,,,25.415,0.268418
C1,,,25.416,0.2606007
C1,,,25.417,0.2510275
C1,,,25.418,0.2444528
C1,,,25.418,0.251879
C1,,,25.419,0.2607798
C1,,,25.42,0.243266
C1,,,25.421,0.2353078
C1,,,25.422,0.2501151
C1,,,25.423,0.2471954
C1,,,25.423,0.2421225
C1,,,25.424,0.2403602
C1,,,25.425,0.2507938
C1,,,25.426,0.2920839
C1,,,25.427,0.3088801
C1,,,25.428,0.2896956
C1,,,25.428,0.2622126
C1,,,25.429,0.2500573
C1,,,25.43,0.2729843
C1,,,25.431,0.2843594
C1,,,25.432,0.2772774
C1,,,25.433,0.2785679
C1,,,25.433,0.2748072
C1,,,25.434,0.2696514
C1,,,25.435,0.2919916
C1,,,25.436,0.2837215
C1,,,25.437,0.2655957
C1,,,25.438,0.2612806
C1,,,25.438,0.263829
C1,,,25.439,0.2537114
C1,,,25.44,0.2592601
C1,,,25.441,0.2748353
C1,,,25.442,0.2628517
C1,,,25.443,0.2520506
C1,,,25.443,0.2754709
C1,,,25.444,0.2912765
C1,,,25.445,0.2617781
C1,,,25.446,0.2505532
C1,,,25.447,0.2778516
C1,,,25.448,0.2847737
C1,,,25.448,0.2702153
C1,,,25.449,0.2653875
C1,,,25.45,0.2759474
C1,,,25.451,0.2722612
C1,,,25.452,0.2530892
C1,,,25.453,0.2649482
C1,,,25.453,0.2893047
C1,,,25.454,0.2902039
C1,,,25.455,0.2923841
C1,,,25.456,0.2865233
C1,,,25.457,0.2662407
C1,,,25.458,0.2703727
C1,,,25.458,0.3050839
C1,,,25.459,0.3181471
C1,,,25.46,0.3136776
C1,,,25.461,0.3144991
C1,,,25.462,0.293809
C1,,,25.463,0.287055
C1,,,25.463,0.3069844
C1,,,25.464,0.2824526
C1,,,25.465,0.2559639
C1,,,25.466,0.281238
C1,,,25.467,0.2776203
C1,,,25.468,0.26108
C1,,,25.468,0.2777985
C1,,,25.469,0.2800428
C1,,,25.47,0.2682796
C1,,,25.471,0.2609311
C1,,,25.472,0.2685857
C1,,,25.473,0.2807098
C1,,,25.473,0.2652425
C1,,,25.474,0.2703891
C1,,,25.475,0.2812726
C1,,,25.476,0.2754402
C1,,,25.477,0.2960195
C1,,,25.477,0.3069102
C1,,,25.478,0.2711514
C1,,,25.479,0.2383658
C1,,,25.48,0.2370289
C1,,,25.481,0.2530299
C1,,,25.482,0.2688669
C1,,,25.482,0.2577271
C1,,,25.483,0.2515571
C1,,,25.484,0.282187
C1,,,25.485,0.2946854
C1,,,25.486,0.2620557
C1,,,25.487,0.2407389
C1,,,25.487,0.2493584
C1,,,25.488,0.2651438
C1,,,25.489,0.2748118
C1,,,25.49,0.2761063
C1,,,25.491,0.2872443
C1,,,25.492,0.2954095
C1,,,25.492,0.2936431
C1,,,25.493,0.3024347
C1,,,25.494,0.304888
C1,,,25.495,0.3088508
C1,,,25.496,0.3117068
C1,,,25.497,0.2989346
C1,,,25.497,0.2931802
C1,,,25.498,0.3004886
C1,,,25.499,0.29405
C1,,,25.5,0.2932352
C1,,,25.501,0.3050253
C1,,,25.502,0.3033936
C1,,,25.502,0.2883599
C1,,,25.503,0.2772626
C1,,,25.504,0.27828
C1,,,25.505,0.2857165
C1,,,25.506,0.29297
C1,,,25.507,0.2857879
C1,,,25.507,0.2896394
C1,,,25.508,0.2989693
C1,,,25.509,0.285371
C1,,,25.51,0.2910404
C1,,,25.511,0.3193008
C1,,,25.512,0.3147843
C1,,,25.512,0.2925265
C1,,,25.513,0.2881387
C1,,,25.514,0.2840825
C1,,,25.515,0.2956901
C1,,,25.516,0.312334
C1,,,25.517,0.3122052
C1,,,25.517,0.3051698
C1,,,25.518,0.3045304
C1,,,25.519,0.3081412
C1,,,25.52,0.2937703
C1,,,25.521,0.2867826
C1,,,25.522,0.3162022
C1,,,25.522,0.3325582
C1,,,25.523,0.3260271
C1,,,25.524,0.3272366
C1,,,25.525,0.3112213
C1,,,25.526,0.2829728
C1,,,25.527,0.2751439
C1,,,25.527,0.2861387
C1,,,25.528,0.3016263
C1,,,25.529,0.302374
C1,,,25.53,0.2892884
C1,,,25.531,0.2887521
C1,,,25.532,0.3022882
C1,,,25.532,0.3110054
C1,,,25.533,0.3019978
C1,,,25.534,0.2807459
C1,,,25.535,0.269713
C1,,,25.536,0.2802641
C1,,,25.537,0.2919398
C1,,,25.537,0.2868639
C1,,,25.538,0.2882246
C1,,,25.539,0.2868572
C1,,,25.54,0.2799189
C1,,,25.541,0.279361
C1,,,25.542,0.278992
C1,,,25.542,0.2684235
C1,,,25.543,0.2602334
C1,,,25.544,0.2840649
C1,,,25.545,0.292634
C1,,,25.546,0.2629192
C1,,,25.547,0.2552297
C1,,,25.547,0.2716689
C1,,,25.548,0.2789029
C1,,,25.549,0.2753856
